theory,global_attribute_on_unnamed_lemma,use_apply,use_by,counter_example_finder,bad_style_command,lemma_transforming_attribute,auto_structural_composition,force_failure,low_level_apply_chain,unfinished_proof,global_attribute_changes,complex_isar_initial_method,diagnostic_command,simplifier_isar_initial_method,short_name,implicit_rule,unrestricted_auto,use_isar,proof_finder,smt_oracle,axiomatization_with_where,complex_method,apply_isar_switch,tactic_proofs,axiomatization_with_where
HOL-Nonstandard_Analysis.HSEQ,0,99,0,0,0,1,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Nonstandard_Analysis.HSeries,0,34,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HOL-Nonstandard_Analysis.HTranscendental,0,122,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HOL-Nonstandard_Analysis.HyperDef,0,89,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Nonstandard_Analysis.HyperNat,0,94,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Nonstandard_Analysis.Hypercomplex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Nonstandard_Analysis.Hyperreal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Nonstandard_Analysis.NSA,1,385,1,0,0,0,0,107,0,0,0,0,0,2,0,0,1,4,0,0,0,0,0,1,0
HOL-Nonstandard_Analysis.NSCA,0,91,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Nonstandard_Analysis.NSComplex,0,144,1,0,0,0,0,52,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
HOL-Nonstandard_Analysis.NatStar,0,44,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0
HOL-Nonstandard_Analysis.Nonstandard_Analysis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Nonstandard_Analysis.Star,0,54,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Nonstandard_Analysis.StarDef,0,172,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
HOL-Nonstandard_Analysis-Examples.NSPrimes,0,43,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
HOL-Number_Theory.Cong,0,165,0,0,0,0,0,70,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
HOL-Number_Theory.Eratosthenes,0,77,0,0,0,0,0,41,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0
HOL-Number_Theory.Euler_Criterion,0,57,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Number_Theory.Fib,0,71,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
HOL-Number_Theory.Gauss,0,98,0,0,0,0,0,25,0,0,0,0,0,1,0,0,5,16,0,0,0,0,0,0,0
HOL-Number_Theory.Mod_Exp,0,17,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Number_Theory.Number_Theory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Number_Theory.Pocklington,0,387,0,0,0,0,0,151,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0
HOL-Number_Theory.Prime_Powers,0,134,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Number_Theory.Quadratic_Reciprocity,0,119,0,0,0,0,0,23,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0
HOL-Number_Theory.Residue_Primitive_Roots,0,295,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Number_Theory.Residues,0,85,3,0,0,0,0,27,0,0,0,0,0,0,0,0,10,45,0,0,0,0,0,0,0
HOL-Number_Theory.Totient,0,150,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-ODE-ARCH-COMP.Examples_ARCH_COMP,0,55,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0
HOL-ODE-Examples.Examples_Integral,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-ODE-Examples.Examples_One_Step_Method,0,59,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0
HOL-ODE-Examples.Examples_Poincare_Map,0,46,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0
HOL-ODE-Examples.ODE_Examples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-ODE-Numerics.Abstract_Reachability_Analysis,0,94,0,0,0,0,0,12,0,0,0,1,0,0,0,0,18,106,0,0,0,3,1,0,0
HOL-ODE-Numerics.Abstract_Reachability_Analysis_C1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0
HOL-ODE-Numerics.Abstract_Rigorous_Numerics,0,19,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
HOL-ODE-Numerics.Autoref_Misc,0,92,0,0,0,0,0,23,0,0,0,0,1,0,0,0,11,32,0,0,0,0,0,0,0
HOL-ODE-Numerics.Concrete_Reachability_Analysis,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,0,0,0,0,0,0
HOL-ODE-Numerics.Concrete_Reachability_Analysis_C1,0,138,1,0,0,0,0,14,0,0,0,0,0,0,0,1,43,182,0,0,0,0,0,0,0
HOL-ODE-Numerics.Concrete_Rigorous_Numerics,0,150,0,0,0,1,0,31,0,0,0,0,0,0,0,1,32,84,0,0,0,1,5,0,0
HOL-ODE-Numerics.Enclosure_Operations,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-ODE-Numerics.Example_Utilities,0,298,1,0,0,0,0,64,0,0,0,0,2,1,0,0,44,167,0,0,0,0,2,0,0
HOL-ODE-Numerics.GenCF_No_Comp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-ODE-Numerics.Init_ODE_Solver,0,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0
HOL-ODE-Numerics.ODE_Numerics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-ODE-Numerics.One_Step_Method,0,92,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0
HOL-ODE-Numerics.Refine_Default,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HOL-ODE-Numerics.Refine_Dflt_No_Comp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-ODE-Numerics.Refine_Folds,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,4,0
HOL-ODE-Numerics.Refine_Hyperplane,0,38,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,19,0,0,0,0,0,0,0
HOL-ODE-Numerics.Refine_Info,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
HOL-ODE-Numerics.Refine_Intersection,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-ODE-Numerics.Refine_Interval,0,86,0,0,0,0,1,13,0,0,0,0,0,0,0,0,19,56,0,0,0,0,1,0,0
HOL-ODE-Numerics.Refine_Invar,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0
HOL-ODE-Numerics.Refine_Parallel,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0
HOL-ODE-Numerics.Refine_Phantom,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
HOL-ODE-Numerics.Refine_Reachability_Analysis,0,333,0,0,0,0,2,68,0,0,0,0,0,2,0,1,23,119,0,0,0,0,1,0,0
HOL-ODE-Numerics.Refine_Reachability_Analysis_C1,0,604,0,0,0,0,0,76,0,0,0,0,0,2,0,1,96,619,0,0,0,3,5,0,0
HOL-ODE-Numerics.Refine_Rigorous_Numerics,0,20,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
HOL-ODE-Numerics.Refine_Rigorous_Numerics_Aform,0,258,0,0,0,0,0,39,0,0,0,0,0,1,0,0,69,186,0,0,0,0,2,0,0
HOL-ODE-Numerics.Refine_ScaleR2,0,43,0,0,0,0,0,10,0,0,0,0,0,1,0,0,7,71,0,0,0,0,0,0,0
HOL-ODE-Numerics.Refine_String,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-ODE-Numerics.Refine_Unions,0,32,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,23,0,0,0,0,0,0,0
HOL-ODE-Numerics.Refine_Vector_List,0,41,0,0,0,0,0,5,0,0,0,0,0,0,0,0,18,45,0,0,0,0,0,0,0
HOL-ODE-Numerics.Runge_Kutta,0,229,0,0,0,0,0,78,0,0,0,0,0,1,0,0,0,26,0,0,0,0,0,0,0
HOL-ODE-Numerics.Transfer_Analysis,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0
HOL-ODE-Numerics.Transfer_Euclidean_Space_Vector,0,97,1,0,0,0,0,27,0,0,0,0,0,0,0,0,10,99,0,0,0,0,0,0,0
HOL-ODE-Numerics.Transfer_ODE,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-ODE-Numerics.Weak_Set,0,156,0,0,0,0,1,21,0,0,0,0,0,1,0,0,7,88,0,0,0,0,0,0,0
HOL-Predicate_Compile_Examples.Examples,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Predicate_Compile_Examples.IMP_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Predicate_Compile_Examples.IMP_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Predicate_Compile_Examples.IMP_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Predicate_Compile_Examples.IMP_4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Predicate_Compile_Examples.Predicate_Compile_Quickcheck_Examples,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
HOL-Predicate_Compile_Examples.Predicate_Compile_Tests,0,24,0,0,0,0,0,9,0,0,0,0,92,0,0,0,2,5,0,0,0,0,0,0,0
HOL-Predicate_Compile_Examples.Specialisation_Examples,0,7,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Probability.Central_Limit_Theorem,0,26,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
HOL-Probability.Characteristic_Functions,0,102,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
HOL-Probability.Conditional_Expectation,0,415,0,0,0,0,0,122,0,0,0,0,0,4,0,0,3,33,0,0,0,0,0,0,0
HOL-Probability.Convolution,0,44,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
HOL-Probability.Discrete_Topology,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Probability.Distribution_Functions,0,53,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
HOL-Probability.Distributions,0,273,0,0,0,0,0,126,0,0,0,0,0,2,0,3,2,29,0,0,0,0,0,0,0
HOL-Probability.Essential_Supremum,0,35,0,0,0,0,0,8,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0
HOL-Probability.Fin_Map,0,259,0,0,0,0,0,72,0,0,0,0,0,1,0,3,5,46,0,0,0,0,0,2,0
HOL-Probability.Giry_Monad,0,366,0,0,0,0,0,153,0,0,0,0,0,0,0,1,1,51,0,0,0,0,0,4,0
HOL-Probability.Helly_Selection,0,80,0,0,0,0,0,8,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
HOL-Probability.Hoeffding,0,207,0,0,0,0,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Probability.Independent_Family,0,295,0,0,0,0,0,64,0,0,0,0,0,4,0,1,5,32,0,0,0,0,0,2,0
HOL-Probability.Infinite_Product_Measure,0,97,0,0,0,0,0,23,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0
HOL-Probability.Information,0,353,0,0,0,0,0,118,0,0,0,0,0,2,0,0,6,131,0,0,0,0,4,2,0
HOL-Probability.Levy,0,119,0,0,0,0,0,37,0,0,0,0,0,0,0,0,3,58,0,0,0,0,1,6,0
HOL-Probability.PMF_Impl,0,83,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Probability.Probability,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Probability.Probability_Mass_Function,0,557,0,0,0,0,0,218,0,0,0,0,0,0,0,6,1,29,0,0,0,0,0,0,0
HOL-Probability.Probability_Measure,0,245,0,0,0,0,0,75,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0
HOL-Probability.Product_PMF,0,193,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Probability.Projective_Family,0,133,0,0,0,0,0,43,0,0,0,0,0,1,1,0,3,24,0,0,0,0,0,0,0
HOL-Probability.Projective_Limit,0,130,0,0,0,0,0,34,0,0,0,0,0,1,0,0,1,10,0,0,0,0,1,1,0
HOL-Probability.Random_Permutations,0,34,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Probability.SPMF,0,632,1,0,0,0,0,326,0,0,0,0,0,0,0,0,6,79,0,0,0,0,0,3,0
HOL-Probability.Sinc_Integral,0,85,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0
HOL-Probability.Stopping_Time,0,53,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Probability.Stream_Space,0,115,0,0,0,0,0,37,0,0,0,0,0,0,0,1,1,49,0,0,0,0,0,1,0
HOL-Probability.Tree_Space,0,87,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0
HOL-Probability.Weak_Convergence,0,78,0,0,0,0,0,12,0,0,0,0,0,2,1,0,0,5,0,0,0,0,0,0,0
HOL-Probability-ex.Dining_Cryptographers,0,122,0,0,0,0,0,39,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0
HOL-Probability-ex.Koepf_Duermuth_Countermeasure,0,79,0,0,0,0,0,38,0,0,0,0,0,2,2,1,2,27,0,0,0,0,0,1,0
HOL-Probability-ex.Measure_Not_CCC,0,36,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Prolog.Func,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2
HOL-Prolog.HOHH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Prolog.Test,0,1,10,0,19,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,2,0,0,0,2
HOL-Prolog.Type,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,8
HOL-Proofs-Extraction.Euclid,0,65,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,2,0
HOL-Proofs-Extraction.Greatest_Common_Divisor,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Proofs-Extraction.Higman,0,38,0,0,0,0,0,22,0,0,0,0,0,0,3,0,0,66,0,0,0,0,0,14,0
HOL-Proofs-Extraction.Higman_Extraction,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Proofs-Extraction.Pigeonhole,0,52,0,0,0,0,0,32,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Proofs-Extraction.QuotRem,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Proofs-Extraction.Util,0,16,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0
HOL-Proofs-Extraction.Warshall,0,35,0,0,0,0,0,32,0,0,0,0,1,1,0,0,0,18,0,0,0,0,0,1,0
HOL-Proofs-Lambda.Commutation,0,24,12,0,0,0,0,5,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
HOL-Proofs-Lambda.Eta,0,70,3,0,0,0,0,51,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,7,0
HOL-Proofs-Lambda.InductTermi,2,2,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,2,0
HOL-Proofs-Lambda.Lambda,0,18,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
HOL-Proofs-Lambda.LambdaType,0,15,1,0,0,0,0,39,0,0,0,0,0,0,0,0,1,164,0,0,0,0,0,16,0
HOL-Proofs-Lambda.ListApplication,0,10,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,7,0
HOL-Proofs-Lambda.ListBeta,0,2,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,4,0
HOL-Proofs-Lambda.ListOrder,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,1,49,0,0,0,0,0,2,0
HOL-Proofs-Lambda.NormalForm,0,24,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,8,0
HOL-Proofs-Lambda.ParRed,0,3,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0,0,0
HOL-Proofs-Lambda.Standardization,0,106,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Proofs-Lambda.StrongNorm,0,67,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,35,0,0,0,2,0,0,0
HOL-Proofs-Lambda.WeakNorm,0,80,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
HOL-Proofs-ex.Hilbert_Classical,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0
HOL-Proofs-ex.Proof_Terms,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Proofs-ex.XML_Data,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Quickcheck_Examples.Completeness,0,19,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,2,0
HOL-Quickcheck_Examples.Quickcheck_Examples,0,5,0,17,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Quickcheck_Examples.Quickcheck_Interfaces,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Quickcheck_Examples.Quickcheck_Lattice_Examples,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Quickcheck_Examples.Quickcheck_Nesting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Quickcheck_Examples.Quickcheck_Nesting_Example,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Quotient_Examples.DList,0,59,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Quotient_Examples.Int_Pow,0,31,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Quotient_Examples.Lift_DList,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Quotient_Examples.Lift_FSet,0,18,4,0,0,0,0,18,0,0,0,0,1,1,0,0,0,17,0,0,0,0,0,0,0
HOL-Quotient_Examples.Lift_Fun,0,9,0,0,0,0,0,5,0,0,0,0,4,0,0,0,1,4,0,0,0,0,0,0,0
HOL-Quotient_Examples.Lift_Set,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Quotient_Examples.Lifting_Code_Dt_Test,0,20,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Quotient_Examples.Quotient_FSet,0,221,0,0,0,0,0,89,0,0,0,0,0,1,0,2,3,35,0,0,0,0,0,7,0
HOL-Quotient_Examples.Quotient_Int,0,32,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,33,0,0,0,0,0,2,0
HOL-Quotient_Examples.Quotient_Message,0,51,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Quotient_Examples.Quotient_Rat,0,19,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HOL-Real_Asymp.Eventuallize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Real_Asymp.Inst_Existentials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Real_Asymp.Lazy_Eval,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Real_Asymp.Multiseries_Expansion,0,1077,0,0,0,0,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Real_Asymp.Multiseries_Expansion_Bounds,0,119,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Real_Asymp.Real_Asymp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Real_Asymp.Real_Asymp_Approx,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Real_Asymp.Real_Asymp_Examples,0,123,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-Real_Asymp-Manual.Real_Asymp_Doc,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-SET_Protocol.Cardholder_Registration,0,24,13,0,0,7,0,2,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,9,0
HOL-SET_Protocol.Event_SET,0,9,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,6,0
HOL-SET_Protocol.Merchant_Registration,0,13,8,0,0,3,0,1,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0
HOL-SET_Protocol.Message_SET,0,78,32,0,0,2,0,13,0,0,0,0,0,0,0,0,9,136,0,0,0,0,0,4,0
HOL-SET_Protocol.Public_SET,0,40,4,0,0,0,0,9,0,0,0,0,0,0,0,0,1,20,0,0,2,0,0,7,2
HOL-SET_Protocol.Purchase,0,26,4,0,0,1,0,3,0,0,0,0,0,0,0,0,3,187,0,0,0,0,0,7,0
HOL-SET_Protocol.SET_Protocol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-SMT_Examples.Boogie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HOL-SMT_Examples.SMT_Examples,0,78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
HOL-SMT_Examples.SMT_Examples_Verit,0,73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,4
HOL-SMT_Examples.SMT_Tests,0,76,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
HOL-SMT_Examples.SMT_Tests_Verit,0,65,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
HOL-SMT_Examples.SMT_Word_Examples,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HOL-SPARK.SPARK,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-SPARK.SPARK_Setup,0,36,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-SPARK-Examples.F,0,18,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-SPARK-Examples.Greatest_Common_Divisor,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-SPARK-Examples.Hash,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-SPARK-Examples.K_L,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-SPARK-Examples.K_R,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-SPARK-Examples.Longest_Increasing_Subsequence,0,100,1,0,0,0,0,113,0,0,0,0,0,0,0,0,5,157,0,0,0,0,0,23,0
HOL-SPARK-Examples.RMD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
HOL-SPARK-Examples.RMD_Lemmas,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-SPARK-Examples.RMD_Specification,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-SPARK-Examples.R_L,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-SPARK-Examples.R_R,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-SPARK-Examples.Round,0,39,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
HOL-SPARK-Examples.S_L,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-SPARK-Examples.S_R,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOL-SPARK-Examples.Sqrt,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
