session,theory,time_days,multiple,single,churn_multiple,churn_single
CoreC++,CoreC++.SubObj,6008,10,11,269,1344
CoreC++,CoreC++.Objects,6008,4,10,32,147
CoreC++,CoreC++.Exceptions,6008,6,8,42,135
CoreC++,CoreC++.Syntax,6008,2,7,6,96
CoreC++,CoreC++.State,6008,3,7,15,48
CoreC++,CoreC++.BigStep,6008,6,16,246,672
CoreC++,CoreC++.SmallStep,6008,11,15,169,836
CoreC++,CoreC++.SystemClasses,6008,2,6,16,41
CoreC++,CoreC++.TypeRel,6008,6,9,28,167
CoreC++,CoreC++.WellType,6008,6,10,82,370
CoreC++,CoreC++.WellForm,6008,11,15,373,3066
CoreC++,CoreC++.WWellForm,6008,3,7,7,51
CoreC++,CoreC++.Equivalence,6008,15,20,1323,4036
CoreC++,CoreC++.DefAss,6008,7,8,128,200
CoreC++,CoreC++.WellTypeRT,6008,6,10,121,513
CoreC++,CoreC++.Conform,6008,12,12,258,425
CoreC++,CoreC++.Progress,6008,14,15,341,2125
CoreC++,CoreC++.HeapExtension,6008,5,10,73,358
CoreC++,CoreC++.CWellForm,6008,4,7,9,86
CoreC++,CoreC++.TypeSafe,6008,15,16,727,2554
CoreC++,CoreC++.Determinism,5929,9,6,2092,2811
CoreC++,CoreC++.Annotate,6008,2,10,3,166
CoreC++,CoreC++.Execute,6008,30,31,934,4370
CoreC++,CoreC++.CoreC++,4432,1,0,5,0
Core_DOM,Core_DOM.Hiding_Type_Variables,1392,1,2,1,584
Core_DOM,Core_DOM.Ref,1392,0,2,0,62
Core_DOM,Core_DOM.Core_DOM_Basic_Datatypes,1392,0,2,0,66
Core_DOM,Core_DOM.BaseClass,1392,0,2,0,74
Core_DOM,Core_DOM.Heap_Error_Monad,1392,0,4,0,975
Core_DOM,Core_DOM.BaseMonad,1392,1,4,9,407
Core_DOM,Core_DOM.ObjectPointer,1392,0,2,0,51
Core_DOM,Core_DOM.ObjectClass,1392,0,4,0,245
Core_DOM,Core_DOM.ObjectMonad,1392,0,3,0,258
Core_DOM,Core_DOM.NodePointer,1392,0,2,0,111
Core_DOM,Core_DOM.NodeClass,1392,0,4,0,237
Core_DOM,Core_DOM.NodeMonad,1392,2,4,2,232
Core_DOM,Core_DOM.ElementPointer,1392,0,2,0,178
Core_DOM,Core_DOM.CharacterDataPointer,1392,0,2,0,199
Core_DOM,Core_DOM.DocumentPointer,1392,0,2,0,154
Core_DOM,Core_DOM.ShadowRootPointer,1392,0,3,0,188
Core_DOM,Core_DOM.ElementClass,1392,0,4,0,378
Core_DOM,Core_DOM.ElementMonad,1392,2,4,2,535
Core_DOM,Core_DOM.CharacterDataClass,1392,0,4,0,379
Core_DOM,Core_DOM.CharacterDataMonad,1392,3,4,4,598
Core_DOM,Core_DOM.DocumentClass,1392,0,4,0,369
Core_DOM,Core_DOM.DocumentMonad,1392,2,4,2,680
Core_DOM,Core_DOM.Core_DOM_Functions,1392,1,5,8,4157
Core_DOM,Core_DOM.Core_DOM_Heap_WF,1392,5,4,83,12663
Core_DOM,Core_DOM.Core_DOM,1392,0,2,0,39
Core_DOM,Core_DOM.Testing_Utils,1392,0,4,0,102
Core_DOM,Core_DOM.Core_DOM_BaseTest,1392,0,4,0,376
Core_DOM,Core_DOM.Document_adoptNode,1392,0,3,0,139
Core_DOM,Core_DOM.Document_getElementById,1392,0,3,0,397
Core_DOM,Core_DOM.Node_insertBefore,1392,0,3,0,166
Core_DOM,Core_DOM.Node_removeChild,1392,0,3,0,185
Core_DOM,Core_DOM.Core_DOM_Tests,1392,0,2,0,40
Core_SC_DOM,Core_SC_DOM.Hiding_Type_Variables,700,1,1,1,584
Core_SC_DOM,Core_SC_DOM.Ref,700,0,1,0,62
Core_SC_DOM,Core_SC_DOM.Core_DOM_Basic_Datatypes,700,0,1,0,66
Core_SC_DOM,Core_SC_DOM.BaseClass,700,0,1,0,74
Core_SC_DOM,Core_SC_DOM.Heap_Error_Monad,700,0,1,0,917
Core_SC_DOM,Core_SC_DOM.BaseMonad,700,0,1,0,384
Core_SC_DOM,Core_SC_DOM.ObjectPointer,700,0,1,0,51
Core_SC_DOM,Core_SC_DOM.ObjectClass,700,0,1,0,225
Core_SC_DOM,Core_SC_DOM.ObjectMonad,700,0,1,0,258
Core_SC_DOM,Core_SC_DOM.NodePointer,700,0,1,0,111
Core_SC_DOM,Core_SC_DOM.NodeClass,700,0,1,0,209
Core_SC_DOM,Core_SC_DOM.NodeMonad,700,0,1,0,218
Core_SC_DOM,Core_SC_DOM.ElementPointer,700,0,1,0,178
Core_SC_DOM,Core_SC_DOM.CharacterDataPointer,700,0,1,0,199
Core_SC_DOM,Core_SC_DOM.DocumentPointer,700,0,1,0,154
Core_SC_DOM,Core_SC_DOM.ShadowRootPointer,700,0,1,0,192
Core_SC_DOM,Core_SC_DOM.ElementClass,700,0,1,0,327
Core_SC_DOM,Core_SC_DOM.ElementMonad,700,1,1,2,445
Core_SC_DOM,Core_SC_DOM.CharacterDataClass,700,0,1,0,355
Core_SC_DOM,Core_SC_DOM.CharacterDataMonad,700,1,1,2,534
Core_SC_DOM,Core_SC_DOM.DocumentClass,700,0,1,0,345
Core_SC_DOM,Core_SC_DOM.DocumentMonad,700,1,1,2,614
Core_SC_DOM,Core_SC_DOM.Core_DOM_Functions,700,1,1,8,3813
Core_SC_DOM,Core_SC_DOM.Core_DOM_Heap_WF,700,4,1,40,6965
Core_SC_DOM,Core_SC_DOM.Core_DOM,700,0,1,0,39
Core_SC_DOM,Core_SC_DOM.Testing_Utils,700,0,1,0,94
Core_SC_DOM,Core_SC_DOM.Core_DOM_BaseTest,700,0,1,0,284
Core_SC_DOM,Core_SC_DOM.Document_adoptNode,700,0,1,0,114
Core_SC_DOM,Core_SC_DOM.Document_getElementById,700,0,1,0,278
Core_SC_DOM,Core_SC_DOM.Node_insertBefore,700,0,1,0,129
Core_SC_DOM,Core_SC_DOM.Node_removeChild,700,0,1,0,160
Core_SC_DOM,Core_SC_DOM.Core_DOM_Tests,700,0,1,0,40
Correctness_Algebras,Correctness_Algebras.Base,372,0,2,0,230
Correctness_Algebras,Correctness_Algebras.Omega_Algebras,372,0,3,0,507
Correctness_Algebras,Correctness_Algebras.Capped_Omega_Algebras,372,0,1,0,312
Correctness_Algebras,Correctness_Algebras.General_Refinement_Algebras,372,0,2,0,379
Correctness_Algebras,Correctness_Algebras.Lattice_Ordered_Semirings,372,0,3,0,922
Correctness_Algebras,Correctness_Algebras.Boolean_Semirings,372,0,2,0,648
Correctness_Algebras,Correctness_Algebras.Binary_Iterings,372,0,2,0,1024
Correctness_Algebras,Correctness_Algebras.Binary_Iterings_Strict,372,0,2,0,225
Correctness_Algebras,Correctness_Algebras.Binary_Iterings_Nonstrict,372,0,2,0,625
Correctness_Algebras,Correctness_Algebras.Tests,372,0,1,0,183
Correctness_Algebras,Correctness_Algebras.Test_Iterings,372,0,1,0,397
Correctness_Algebras,Correctness_Algebras.N_Semirings,372,0,2,0,797
Correctness_Algebras,Correctness_Algebras.N_Semirings_Boolean,372,0,1,0,659
Correctness_Algebras,Correctness_Algebras.N_Semirings_Modal,372,0,1,0,823
Correctness_Algebras,Correctness_Algebras.Approximation,372,0,2,0,116
Correctness_Algebras,Correctness_Algebras.Recursion_Strict,372,0,1,0,445
Correctness_Algebras,Correctness_Algebras.N_Algebras,372,0,2,0,664
Correctness_Algebras,Correctness_Algebras.Recursion,372,0,2,0,638
Correctness_Algebras,Correctness_Algebras.N_Omega_Algebras,372,0,1,0,580
Correctness_Algebras,Correctness_Algebras.N_Omega_Binary_Iterings,372,0,2,0,565
Correctness_Algebras,Correctness_Algebras.N_Relation_Algebras,372,0,1,0,182
Correctness_Algebras,Correctness_Algebras.Domain,372,0,1,0,364
Correctness_Algebras,Correctness_Algebras.Domain_Iterings,372,0,2,0,366
Correctness_Algebras,Correctness_Algebras.Domain_Recursion,372,0,1,0,583
Correctness_Algebras,Correctness_Algebras.Extended_Designs,372,0,2,0,299
Correctness_Algebras,Correctness_Algebras.Relative_Domain,372,0,2,0,697
Correctness_Algebras,Correctness_Algebras.Relative_Modal,372,0,2,0,593
Correctness_Algebras,Correctness_Algebras.Complete_Tests,372,0,1,0,144
Correctness_Algebras,Correctness_Algebras.Complete_Domain,372,0,1,0,38
Correctness_Algebras,Correctness_Algebras.Preconditions,372,0,2,0,354
Correctness_Algebras,Correctness_Algebras.Hoare,372,0,1,0,1185
Correctness_Algebras,Correctness_Algebras.Hoare_Modal,372,0,2,0,412
Correctness_Algebras,Correctness_Algebras.Pre_Post,372,0,2,0,602
Correctness_Algebras,Correctness_Algebras.Pre_Post_Modal,372,0,1,0,137
Correctness_Algebras,Correctness_Algebras.Monotonic_Boolean_Transformers,372,0,1,0,632
Correctness_Algebras,Correctness_Algebras.Monotonic_Boolean_Transformers_Instances,372,0,1,0,653
Cotangent_PFD_Formula,Cotangent_PFD_Formula.Cotangent_PFD_Formula,225,0,1,0,800
Count_Complex_Roots,Count_Complex_Roots.CC_Polynomials_Extra,368,0,2,0,513
Count_Complex_Roots,Count_Complex_Roots.Extended_Sturm,1835,8,3,2540,1207
Count_Complex_Roots,Count_Complex_Roots.Count_Line,368,0,2,0,1185
Count_Complex_Roots,Count_Complex_Roots.Count_Half_Plane,368,0,2,0,1823
Count_Complex_Roots,Count_Complex_Roots.Count_Circle,368,0,2,0,231
Count_Complex_Roots,Count_Complex_Roots.Count_Rectangle,368,0,2,0,2209
Count_Complex_Roots,Count_Complex_Roots.Count_Complex_Roots,1835,13,1,5945,2296
Count_Complex_Roots,Count_Complex_Roots.Count_Complex_Roots_Examples,1835,2,2,17,67
CryptHOL,CryptHOL.Misc_CryptHOL,1995,11,3,800,1925
CryptHOL,CryptHOL.Set_Applicative,1995,1,1,2,24
CryptHOL,CryptHOL.SPMF_Applicative,1995,3,1,8,60
CryptHOL,CryptHOL.List_Bits,1995,3,1,6,112
CryptHOL,CryptHOL.Environment_Functor,1995,2,1,4,77
CryptHOL,CryptHOL.Partial_Function_Set,1995,4,1,61,196
CryptHOL,CryptHOL.Negligible,1995,4,1,14,211
CryptHOL,CryptHOL.Resumption,1995,2,1,68,740
CryptHOL,CryptHOL.Generat,1995,3,1,35,197
CryptHOL,CryptHOL.Generative_Probabilistic_Value,1995,8,2,1567,5210
CryptHOL,CryptHOL.Computational_Model,1995,4,2,388,442
CryptHOL,CryptHOL.GPV_Expectation,1995,6,1,533,937
CryptHOL,CryptHOL.GPV_Bisim,1995,6,1,78,839
CryptHOL,CryptHOL.GPV_Applicative,1995,1,1,2,50
CryptHOL,CryptHOL.Cyclic_Group,1995,7,1,86,83
CryptHOL,CryptHOL.Cyclic_Group_SPMF,1995,2,1,8,52
CryptHOL,CryptHOL.CryptHOL,1995,2,1,16,11
CryptoBasedCompositionalProperties,CryptoBasedCompositionalProperties.ListExtras,3211,4,2,10,546
CryptoBasedCompositionalProperties,CryptoBasedCompositionalProperties.Secrecy_types,3211,6,1,46,43
CryptoBasedCompositionalProperties,CryptoBasedCompositionalProperties.inout,3211,4,1,42,88
CryptoBasedCompositionalProperties,CryptoBasedCompositionalProperties.Secrecy,3211,4,2,122,803
CryptoBasedCompositionalProperties,CryptoBasedCompositionalProperties.CompLocalSecrets,3211,4,2,12,449
CryptoBasedCompositionalProperties,CryptoBasedCompositionalProperties.KnowledgeKeysSecrets,3211,4,3,14,1009
Cubic_Quartic_Equations,Cubic_Quartic_Equations.Ferraris_Formula,419,0,1,0,88
Cubic_Quartic_Equations,Cubic_Quartic_Equations.Cardanos_Formula,419,0,1,0,339
Cubic_Quartic_Equations,Cubic_Quartic_Equations.Complex_Roots,419,2,2,88,570
Cubic_Quartic_Equations,Cubic_Quartic_Equations.Cubic_Polynomials,419,1,1,7,259
Cubic_Quartic_Equations,Cubic_Quartic_Equations.Quartic_Polynomials,419,1,1,3,229
DFS_Framework,DFS_Framework.DFS_Framework_Misc,2305,1,1,2,23
DFS_Framework,DFS_Framework.DFS_Framework_Refine_Aux,2305,3,1,25,121
DFS_Framework,DFS_Framework.Impl_Rev_Array_Stack,2305,3,1,6,267
DFS_Framework,DFS_Framework.On_Stack,2305,2,1,8,143
DFS_Framework,DFS_Framework.DFS_Chapter_Framework,2305,0,1,0,10
DFS_Framework,DFS_Framework.Param_DFS,2305,3,2,56,1220
DFS_Framework,DFS_Framework.DFS_Invars_Basic,2305,4,1,82,1657
DFS_Framework,DFS_Framework.DFS_Invars_SCC,2305,3,1,32,387
DFS_Framework,DFS_Framework.General_DFS_Structure,2305,2,1,125,635
DFS_Framework,DFS_Framework.Tailrec_Impl,2305,4,1,10,351
DFS_Framework,DFS_Framework.Rec_Impl,2305,4,2,106,512
DFS_Framework,DFS_Framework.Simple_Impl,2305,3,3,11,558
DFS_Framework,DFS_Framework.Restr_Impl,2305,2,2,10,398
DFS_Framework,DFS_Framework.DFS_Framework,2305,0,1,0,15
DFS_Framework,DFS_Framework.DFS_Chapter_Examples,2305,0,1,0,16
DFS_Framework,DFS_Framework.Cyc_Check,2305,3,1,16,486
DFS_Framework,DFS_Framework.DFS_Find_Path,2305,9,3,235,800
DFS_Framework,DFS_Framework.Reachable_Nodes,2305,3,1,12,305
DFS_Framework,DFS_Framework.Feedback_Arcs,2305,4,1,20,425
DFS_Framework,DFS_Framework.Nested_DFS,2305,6,2,27,966
DFS_Framework,DFS_Framework.Tarjan_LowLink,2305,3,1,33,499
DFS_Framework,DFS_Framework.Tarjan,2305,5,2,111,1386
DFS_Framework,DFS_Framework.DFS_All_Examples,2305,0,1,0,14
DOM_Components,DOM_Components.Core_DOM_Components,699,2,0,2162,0
DOM_Components,DOM_Components.Shadow_DOM_Components,699,1,0,1564,0
DOM_Components,DOM_Components.fancy_tabs,699,1,0,96,0
DPRM_Theorem,DPRM_Theorem.Parametric_Polynomials,142,0,1,0,82
DPRM_Theorem,DPRM_Theorem.Assignments,142,0,1,0,249
DPRM_Theorem,DPRM_Theorem.Diophantine_Relations,142,0,1,0,246
DPRM_Theorem,DPRM_Theorem.Existential_Quantifier,142,0,1,0,67
DPRM_Theorem,DPRM_Theorem.Modulo_Divisibility,142,0,1,0,74
DPRM_Theorem,DPRM_Theorem.Exponentiation,142,0,1,0,1692
DPRM_Theorem,DPRM_Theorem.Alpha_Sequence,142,0,1,0,80
DPRM_Theorem,DPRM_Theorem.Exponential_Relation,142,0,1,0,173
DPRM_Theorem,DPRM_Theorem.Digit_Function,142,0,1,0,86
DPRM_Theorem,DPRM_Theorem.Binomial_Coefficient,142,0,1,0,88
DPRM_Theorem,DPRM_Theorem.Binary_Orthogonal,142,0,1,0,144
DPRM_Theorem,DPRM_Theorem.Binary_Masking,142,0,1,0,79
DPRM_Theorem,DPRM_Theorem.Binary_And,142,0,1,0,150
DPRM_Theorem,DPRM_Theorem.RegisterMachineSpecification,142,0,1,0,124
DPRM_Theorem,DPRM_Theorem.RegisterMachineProperties,142,0,1,0,214
DPRM_Theorem,DPRM_Theorem.RegisterMachineSimulation,142,0,1,0,333
DPRM_Theorem,DPRM_Theorem.SingleStepRegister,142,0,1,0,143
DPRM_Theorem,DPRM_Theorem.SingleStepState,142,0,1,0,79
DPRM_Theorem,DPRM_Theorem.MultipleStepRegister,142,0,1,0,456
DPRM_Theorem,DPRM_Theorem.MultipleStepState,142,0,1,0,404
DPRM_Theorem,DPRM_Theorem.MachineMasking,142,0,1,0,659
DPRM_Theorem,DPRM_Theorem.MachineEquations,142,0,1,0,62
DPRM_Theorem,DPRM_Theorem.CommutationRelations,142,0,1,0,682
DPRM_Theorem,DPRM_Theorem.MultipleToSingleSteps,142,0,1,0,1148
DPRM_Theorem,DPRM_Theorem.Equation_Setup,142,0,1,0,38
DPRM_Theorem,DPRM_Theorem.Register_Machine_Sums,142,0,1,0,123
DPRM_Theorem,DPRM_Theorem.RM_Sums_Diophantine,142,0,1,0,110
DPRM_Theorem,DPRM_Theorem.Register_Equations,142,0,1,0,474
DPRM_Theorem,DPRM_Theorem.State_0_Equation,142,0,1,0,313
DPRM_Theorem,DPRM_Theorem.State_d_Equation,142,0,1,0,433
DPRM_Theorem,DPRM_Theorem.State_Unique_Equations,142,0,1,0,156
DPRM_Theorem,DPRM_Theorem.All_State_Equations,142,0,1,0,142
DPRM_Theorem,DPRM_Theorem.Mask_Equations,142,0,1,0,159
DPRM_Theorem,DPRM_Theorem.Constants_Equations,142,0,1,0,137
DPRM_Theorem,DPRM_Theorem.All_Equations_Invariance,142,0,1,0,140
DPRM_Theorem,DPRM_Theorem.All_Equations,142,0,1,0,222
DPRM_Theorem,DPRM_Theorem.Machine_Equation_Equivalence,142,0,1,0,257
DPRM_Theorem,DPRM_Theorem.DPRM,142,0,1,0,88
DPT-SAT-Solver,DPT-SAT-Solver.DPT_SAT_Solver,4704,4,1,10,10
DPT-SAT-Solver,DPT-SAT-Solver.DPT_SAT_Tests,4704,6,4,640,224
DataRefinementIBP,DataRefinementIBP.Preliminaries,4535,16,8,439,605
DataRefinementIBP,DataRefinementIBP.Statements,4535,16,6,388,391
DataRefinementIBP,DataRefinementIBP.Hoare,4535,16,4,385,369
DataRefinementIBP,DataRefinementIBP.Diagram,4535,18,6,558,703
DataRefinementIBP,DataRefinementIBP.DataRefinement,4535,16,4,546,359
Datatype_Order_Generator,Datatype_Order_Generator.Derive_Aux,2788,6,0,14,0
Datatype_Order_Generator,Datatype_Order_Generator.Order_Generator,3733,8,5,242,176
Datatype_Order_Generator,Datatype_Order_Generator.Hash_Generator,3704,9,4,177,98
Datatype_Order_Generator,Datatype_Order_Generator.Derive,3704,7,5,116,61
Datatype_Order_Generator,Datatype_Order_Generator.Derive_Examples,3704,13,7,372,200
Decl_Sem_Fun_PL,Decl_Sem_Fun_PL.Lambda,1921,0,1,0,32
Decl_Sem_Fun_PL,Decl_Sem_Fun_PL.SmallStepLam,1921,2,1,8,120
Decl_Sem_Fun_PL,Decl_Sem_Fun_PL.BigStepLam,1921,1,1,2,456
Decl_Sem_Fun_PL,Decl_Sem_Fun_PL.ValuesFSet,1921,2,1,4,64
Decl_Sem_Fun_PL,Decl_Sem_Fun_PL.ValuesFSetProps,1921,1,1,2,39
Decl_Sem_Fun_PL,Decl_Sem_Fun_PL.RelationalSemFSet,1921,1,1,2,19
Decl_Sem_Fun_PL,Decl_Sem_Fun_PL.DeclSemAsDenotFSet,1921,1,1,2,21
Decl_Sem_Fun_PL,Decl_Sem_Fun_PL.EquivRelationalDenotFSet,1921,1,1,2,22
Decl_Sem_Fun_PL,Decl_Sem_Fun_PL.ChangeEnv,1921,2,1,4,151
Decl_Sem_Fun_PL,Decl_Sem_Fun_PL.DeclSemAsNDInterpFSet,1921,1,2,2,66
Decl_Sem_Fun_PL,Decl_Sem_Fun_PL.InterTypeSystem,1921,1,1,2,48
Decl_Sem_Fun_PL,Decl_Sem_Fun_PL.Values,1921,2,1,6,38
Decl_Sem_Fun_PL,Decl_Sem_Fun_PL.ValueProps,1921,1,1,2,214
Decl_Sem_Fun_PL,Decl_Sem_Fun_PL.DeclSemAsDenot,1921,1,1,2,21
Decl_Sem_Fun_PL,Decl_Sem_Fun_PL.DenotLam5,1921,2,1,4,154
Decl_Sem_Fun_PL,Decl_Sem_Fun_PL.EquivDenotInterTypes,1921,1,1,2,401
Decl_Sem_Fun_PL,Decl_Sem_Fun_PL.DenotSoundFSet,1921,2,1,14,410
Decl_Sem_Fun_PL,Decl_Sem_Fun_PL.DenotCompleteFSet,1921,2,1,14,323
Decl_Sem_Fun_PL,Decl_Sem_Fun_PL.DenotCongruenceFSet,1921,1,1,2,168
Decl_Sem_Fun_PL,Decl_Sem_Fun_PL.DenotEqualitiesFSet,1921,1,1,2,29
Decl_Sem_Fun_PL,Decl_Sem_Fun_PL.Optimizer,1921,1,1,2,69
Decl_Sem_Fun_PL,Decl_Sem_Fun_PL.SystemF,1921,2,1,4,546
Decl_Sem_Fun_PL,Decl_Sem_Fun_PL.MutableRef,1921,2,2,4,168
Decl_Sem_Fun_PL,Decl_Sem_Fun_PL.MutableRefProps,1921,1,1,2,28
Decreasing-Diagrams,Decreasing-Diagrams.Decreasing_Diagrams,3265,25,5,4059,5140
Decreasing-Diagrams-II,Decreasing-Diagrams-II.Decreasing_Diagrams_II_Aux,2624,7,2,51,282
Decreasing-Diagrams-II,Decreasing-Diagrams-II.Decreasing_Diagrams_II,2624,11,4,80,1062
Dedekind_Real,Dedekind_Real.Dedekind_Real,212,0,1,0,1657
Deep_Learning,Deep_Learning.Tensor,2177,2,4,24,783
Deep_Learning,Deep_Learning.Tensor_Subtensor,2177,0,3,0,474
Deep_Learning,Deep_Learning.Tensor_Plus,2177,4,3,18,785
Deep_Learning,Deep_Learning.Tensor_Scalar_Mult,2177,3,2,16,357
Deep_Learning,Deep_Learning.Tensor_Product,2177,3,3,50,890
Deep_Learning,Deep_Learning.Tensor_Unit_Vec,2177,2,3,9,247
Deep_Learning,Deep_Learning.Tensor_Rank,2177,2,4,6,608
Deep_Learning,Deep_Learning.Tensor_Matricization,2177,6,4,192,2293
Deep_Learning,Deep_Learning.DL_Rank_CP_Rank,2177,6,3,75,360
Deep_Learning,Deep_Learning.DL_Flatten_Matrix,2177,4,4,45,173
Deep_Learning,Deep_Learning.DL_Network,2177,10,5,285,1966
Deep_Learning,Deep_Learning.DL_Concrete_Matrices,2177,6,4,66,338
Deep_Learning,Deep_Learning.DL_Missing_Finite_Set,2177,1,3,4,50
Deep_Learning,Deep_Learning.DL_Deep_Model,2177,12,9,376,2985
Deep_Learning,Deep_Learning.DL_Deep_Model_Poly,2177,7,8,201,1192
Deep_Learning,Deep_Learning.Lebesgue_Functional,2177,6,4,14,291
Deep_Learning,Deep_Learning.Lebesgue_Zero_Set,2177,3,3,89,720
Deep_Learning,Deep_Learning.DL_Shallow_Model,2177,3,4,16,394
Deep_Learning,Deep_Learning.DL_Fundamental_Theorem_Network_Capacity,2177,3,12,15,777
Delta_System_Lemma,Delta_System_Lemma.ZF_Library,668,3,1,89,996
Delta_System_Lemma,Delta_System_Lemma.Cofinality,668,3,1,33,1205
Delta_System_Lemma,Delta_System_Lemma.Cardinal_Library,668,4,2,48,718
Delta_System_Lemma,Delta_System_Lemma.Konig,668,1,2,2,189
Delta_System_Lemma,Delta_System_Lemma.Delta_System,668,1,1,46,274
Delta_System_Lemma,Delta_System_Lemma.Cohen_Posets,668,1,2,4,250
Density_Compiler,Density_Compiler.Density_Predicates,2940,10,5,218,512
Density_Compiler,Density_Compiler.PDF_Transformations,2940,16,4,444,500
Density_Compiler,Density_Compiler.PDF_Values,2940,9,5,827,689
Density_Compiler,Density_Compiler.PDF_Semantics,2940,13,7,908,1575
Density_Compiler,Density_Compiler.PDF_Density_Contexts,2940,10,4,622,1197
Density_Compiler,Density_Compiler.PDF_Compiler_Pred,2940,13,4,1263,2003
Density_Compiler,Density_Compiler.PDF_Target_Semantics,2940,8,3,360,1254
Density_Compiler,Density_Compiler.PDF_Target_Density_Contexts,2940,6,1,173,387
Density_Compiler,Density_Compiler.PDF_Compiler,2940,8,1,948,1297
Dependent_SIFUM_Refinement,Dependent_SIFUM_Refinement.CompositionalRefinement,2312,9,4,140,2864
Dependent_SIFUM_Refinement,Dependent_SIFUM_Refinement.Eg1,2312,2,1,9,282
Dependent_SIFUM_Refinement,Dependent_SIFUM_Refinement.Eg1RefinementTrivial,2312,4,1,14,86
Dependent_SIFUM_Refinement,Dependent_SIFUM_Refinement.Eg2,2312,2,1,4,88
Dependent_SIFUM_Refinement,Dependent_SIFUM_Refinement.Eg1Eg2,2312,7,1,22,195
Dependent_SIFUM_Refinement,Dependent_SIFUM_Refinement.Eg1Eg2RefinementSimple,2312,4,2,61,1182
Dependent_SIFUM_Refinement,Dependent_SIFUM_Refinement.EgHighBranchRevC,2312,10,2,180,4946
Dependent_SIFUM_Type_Systems,Dependent_SIFUM_Type_Systems.Preliminaries,2315,5,1,39,119
Dependent_SIFUM_Type_Systems,Dependent_SIFUM_Type_Systems.Security,2315,2,1,22,463
Dependent_SIFUM_Type_Systems,Dependent_SIFUM_Type_Systems.Compositionality,2315,6,2,305,2081
Dependent_SIFUM_Type_Systems,Dependent_SIFUM_Type_Systems.Language,2315,2,1,14,405
Dependent_SIFUM_Type_Systems,Dependent_SIFUM_Type_Systems.TypeSystem,2315,6,1,322,3937
Dependent_SIFUM_Type_Systems,Dependent_SIFUM_Type_Systems.LocallySoundModeUse,2315,7,1,39,749
Dependent_SIFUM_Type_Systems,Dependent_SIFUM_Type_Systems.Example,2315,2,1,7,504
Dependent_SIFUM_Type_Systems,Dependent_SIFUM_Type_Systems.TypeSystemTactics,2315,2,2,4,181
Dependent_SIFUM_Type_Systems,Dependent_SIFUM_Type_Systems.Example_TypeSystem,2315,3,1,7,347
Dependent_SIFUM_Type_Systems,Dependent_SIFUM_Type_Systems.Example_Swap_Add,2315,6,1,26,638
Depth-First-Search,Depth-First-Search.DFS,6699,15,11,88,909
Derangements,Derangements.Derangements,2678,11,2,135,587
Deriving,Deriving.Derive_Manager,3704,17,0,45,0
Deriving,Deriving.Generator_Aux,2788,6,0,35,0
Deriving,Deriving.Comparator,2788,8,2,171,13
Deriving,Deriving.Compare,2788,9,0,113,0
Deriving,Deriving.RBT_Compare_Order_Impl,2781,2,1,5,24
Deriving,Deriving.RBT_Comparator_Impl,2781,3,1,456,5
Deriving,Deriving.Comparator_Generator,2788,11,5,263,150
Deriving,Deriving.Compare_Generator,2788,7,2,39,30
Deriving,Deriving.Compare_Instances,2788,12,2,113,8
Deriving,Deriving.Compare_Order_Instances,2787,8,2,42,109
Deriving,Deriving.Compare_Rat,2501,6,0,23,0
Deriving,Deriving.Compare_Real,2501,6,0,25,0
